x y z
-0.2986111111111111 -0.0069444444444444475 1.437551608102731e-07
-0.2986111111111111 0.04166666666666663 1.0781637060770482e-07
-0.2951388888888889 -0.010416666666666685 1.7969395101284137e-07
-0.2951388888888889 -0.0034722222222222376 3.5938790202568274e-08
-0.2951388888888889 0.00347222222222221 3.5938790202568274e-08
-0.2951388888888889 0.024305555555555525 7.187758040513655e-08
-0.2951388888888889 0.03819444444444442 2.1563274121540963e-07
-0.2916666666666667 -0.0069444444444444475 1.437551608102731e-07
-0.2916666666666667 0.0 1.437551608102731e-07
-0.2916666666666667 0.013888888888888895 3.5938790202568274e-08
-0.2916666666666667 0.048611111111111105 3.5938790202568274e-08
-0.2881944444444444 -0.03819444444444445 1.0781637060770482e-07
-0.2881944444444444 -0.010416666666666685 1.437551608102731e-07
-0.2881944444444444 -0.0034722222222222376 2.515715314179779e-07
-0.2881944444444444 0.00347222222222221 7.187758040513655e-08
-0.2881944444444444 0.01041666666666663 1.437551608102731e-07
-0.2881944444444444 0.017361111111111105 7.187758040513655e-08
-0.2881944444444444 0.024305555555555525 3.5938790202568274e-08
-0.2881944444444444 0.03125 1.0781637060770482e-07
-0.2881944444444444 0.03819444444444442 7.187758040513655e-08
-0.2881944444444444 0.045138888888888895 7.187758040513655e-08
-0.2881944444444444 0.059027777777777735 3.5938790202568274e-08
-0.2881944444444444 0.06597222222222221 3.5938790202568274e-08
-0.2847222222222222 -0.04861111111111113 2.1563274121540963e-07
-0.2847222222222222 -0.041666666666666685 1.0781637060770482e-07
-0.2847222222222222 -0.02777777777777779 7.187758040513655e-08
-0.2847222222222222 -0.0069444444444444475 1.7969395101284137e-07
-0.2847222222222222 0.0 7.187758040513655e-08
-0.2847222222222222 0.00694444444444442 7.187758040513655e-08
-0.2847222222222222 0.013888888888888895 7.187758040513655e-08
-0.2847222222222222 0.020833333333333315 2.875103216205462e-07
-0.2847222222222222 0.02777777777777779 3.5938790202568274e-08
-0.2847222222222222 0.04166666666666663 3.5938790202568274e-08
-0.2847222222222222 0.048611111111111105 3.5938790202568274e-08
-0.2847222222222222 0.06944444444444442 3.5938790202568274e-08
-0.28125 -0.05902777777777779 1.0781637060770482e-07
-0.28125 -0.05208333333333334 7.187758040513655e-08
-0.28125 -0.045138888888888895 1.0781637060770482e-07
-0.28125 -0.03819444444444445 1.0781637060770482e-07
-0.28125 -0.017361111111111133 1.0781637060770482e-07
-0.28125 -0.010416666666666685 1.0781637060770482e-07
-0.28125 -0.0034722222222222376 1.0781637060770482e-07
-0.28125 0.00347222222222221 1.0781637060770482e-07
-0.28125 0.01041666666666663 5.031430628359558e-07
-0.28125 0.017361111111111105 1.437551608102731e-07
-0.28125 0.024305555555555525 4.3126548243081927e-07
-0.28125 0.052083333333333315 2.875103216205462e-07
-0.28125 0.06597222222222221 1.437551608102731e-07
-0.28125 0.07291666666666663 1.437551608102731e-07
-0.2777777777777778 -0.06944444444444445 3.5938790202568274e-08
-0.2777777777777778 -0.05555555555555558 7.187758040513655e-08
-0.2777777777777778 -0.04861111111111113 3.5938790202568274e-08
-0.2777777777777778 -0.041666666666666685 1.0781637060770482e-07
-0.2777777777777778 -0.03472222222222224 1.7969395101284137e-07
-0.2777777777777778 -0.02777777777777779 1.0781637060770482e-07
-0.2777777777777778 -0.020833333333333343 2.875103216205462e-07
-0.2777777777777778 -0.013888888888888895 2.1563274121540963e-07
-0.2777777777777778 -0.0069444444444444475 3.2344911182311444e-07
-0.2777777777777778 0.0 2.515715314179779e-07
-0.2777777777777778 0.00694444444444442 2.515715314179779e-07
-0.2777777777777778 0.013888888888888895 3.2344911182311444e-07
-0.2777777777777778 0.020833333333333315 1.7969395101284137e-07
-0.2777777777777778 0.02777777777777779 7.187758040513655e-08
-0.2777777777777778 0.03472222222222221 4.6720427263338756e-07
-0.2777777777777778 0.04166666666666663 2.515715314179779e-07
-0.2777777777777778 0.048611111111111105 1.7969395101284137e-07
-0.2777777777777778 0.055555555555555525 2.1563274121540963e-07
-0.2777777777777778 0.0625 2.515715314179779e-07
-0.2777777777777778 0.06944444444444442 3.5938790202568274e-08
-0.2777777777777778 0.09027777777777773 7.187758040513655e-08
-0.2777777777777778 0.09722222222222221 1.0781637060770482e-07
-0.2743055555555556 -0.06597222222222224 7.187758040513655e-08
-0.2743055555555556 -0.05902777777777779 7.187758040513655e-08
-0.2743055555555556 -0.05208333333333334 7.187758040513655e-08
-0.2743055555555556 -0.045138888888888895 2.875103216205462e-07
-0.2743055555555556 -0.03819444444444445 1.7969395101284137e-07
-0.2743055555555556 -0.03125 2.515715314179779e-07
-0.2743055555555556 -0.02430555555555558 3.9532669222825097e-07
-0.2743055555555556 -0.017361111111111133 6.109594334436606e-07
-0.2743055555555556 -0.010416666666666685 2.515715314179779e-07
-0.2743055555555556 -0.0034722222222222376 8.265921746590702e-07
-0.2743055555555556 0.00347222222222221 2.875103216205462e-07
-0.2743055555555556 0.01041666666666663 5.031430628359558e-07
-0.2743055555555556 0.017361111111111105 1.437551608102731e-07
-0.2743055555555556 0.024305555555555525 4.3126548243081927e-07
-0.2743055555555556 0.03125 5.031430628359558e-07
-0.2743055555555556 0.03819444444444442 3.5938790202568273e-07
-0.2743055555555556 0.045138888888888895 2.515715314179779e-07
-0.2743055555555556 0.052083333333333315 2.1563274121540963e-07
-0.2743055555555556 0.059027777777777735 3.5938790202568273e-07
-0.2743055555555556 0.06597222222222221 1.437551608102731e-07
-0.2743055555555556 0.0798611111111111 3.5938790202568274e-08
-0.2743055555555556 0.09375 7.187758040513655e-08
-0.2743055555555556 0.10069444444444442 1.7969395101284137e-07
-0.2708333333333333 -0.08333333333333334 7.187758040513655e-08
-0.2708333333333333 -0.06944444444444445 1.437551608102731e-07
-0.2708333333333333 -0.0625 2.515715314179779e-07
-0.2708333333333333 -0.05555555555555558 1.0781637060770482e-07
-0.2708333333333333 -0.04861111111111113 1.7969395101284137e-07
-0.2708333333333333 -0.041666666666666685 5.750206432410924e-07
-0.2708333333333333 -0.03472222222222224 2.875103216205462e-07
-0.2708333333333333 -0.02777777777777779 2.515715314179779e-07
-0.2708333333333333 -0.020833333333333343 8.984697550642068e-07
-0.2708333333333333 -0.013888888888888895 5.750206432410924e-07
-0.2708333333333333 -0.0069444444444444475 6.468982236462289e-07
-0.2708333333333333 0.0 1.0422249158744798e-06
-0.2708333333333333 0.00694444444444442 8.625309648616385e-07
-0.2708333333333333 0.013888888888888895 9.344085452667751e-07
-0.2708333333333333 0.020833333333333315 5.750206432410924e-07
-0.2708333333333333 0.02777777777777779 6.468982236462289e-07
-0.2708333333333333 0.03472222222222221 6.468982236462289e-07
-0.2708333333333333 0.04166666666666663 6.468982236462289e-07
-0.2708333333333333 0.048611111111111105 7.187758040513655e-08
-0.2708333333333333 0.055555555555555525 2.515715314179779e-07
-0.2708333333333333 0.0625 1.437551608102731e-07
-0.2708333333333333 0.06944444444444442 7.187758040513655e-08
-0.2708333333333333 0.0763888888888889 2.515715314179779e-07
-0.2708333333333333 0.09722222222222221 2.1563274121540963e-07
-0.2673611111111111 -0.09375 7.187758040513655e-08
-0.2673611111111111 -0.07986111111111113 7.187758040513655e-08
-0.2673611111111111 -0.07291666666666669 2.1563274121540963e-07
-0.2673611111111111 -0.06597222222222224 5.031430628359558e-07
-0.2673611111111111 -0.05902777777777779 7.547145942539338e-07
-0.2673611111111111 -0.05208333333333334 4.6720427263338756e-07
-0.2673611111111111 -0.045138888888888895 7.187758040513655e-07
-0.2673611111111111 -0.03819444444444445 7.906533844565019e-07
-0.2673611111111111 -0.03125 9.344085452667751e-07
-0.2673611111111111 -0.02430555555555558 8.625309648616385e-07
-0.2673611111111111 -0.017361111111111133 1.2937964472924577e-06
-0.2673611111111111 -0.010416666666666685 1.0062861256719116e-06
-0.2673611111111111 -0.0034722222222222376 8.265921746590702e-07
-0.2673611111111111 0.00347222222222221 9.703473354693434e-07
-0.2673611111111111 0.01041666666666663 7.906533844565019e-07
-0.2673611111111111 0.017361111111111105 1.0781637060770482e-06
-0.2673611111111111 0.024305555555555525 1.437551608102731e-06
-0.2673611111111111 0.03125 1.185980076684753e-06
-0.2673611111111111 0.03819444444444442 1.0781637060770482e-06
-0.2673611111111111 0.045138888888888895 2.515715314179779e-07
-0.2673611111111111 0.052083333333333315 3.5938790202568273e-07
-0.2673611111111111 0.059027777777777735 1.437551608102731e-07
-0.2673611111111111 0.06597222222222221 3.5938790202568273e-07
-0.2673611111111111 0.07291666666666663 1.0781637060770482e-07
-0.2673611111111111 0.0798611111111111 1.7969395101284137e-07
-0.2673611111111111 0.08680555555555552 3.2344911182311444e-07
-0.2673611111111111 0.09375 3.5938790202568274e-08
-0.2673611111111111 0.10069444444444442 3.5938790202568274e-08
-0.2673611111111111 0.1076388888888889 1.0781637060770482e-07
-0.2638888888888889 -0.1111111111111111 1.0781637060770482e-07
-0.2638888888888889 -0.10416666666666669 2.1563274121540963e-07
-0.2638888888888889 -0.09027777777777779 3.5938790202568274e-08
-0.2638888888888889 -0.08333333333333334 3.5938790202568273e-07
-0.2638888888888889 -0.0763888888888889 2.875103216205462e-07
-0.2638888888888889 -0.06944444444444445 1.0781637060770482e-07
-0.2638888888888889 -0.0625 4.3126548243081927e-07
-0.2638888888888889 -0.05555555555555558 1.1500412864821848e-06
-0.2638888888888889 -0.04861111111111113 5.750206432410924e-07
-0.2638888888888889 -0.041666666666666685 1.7969395101284137e-06
-0.2638888888888889 -0.03472222222222224 1.5453679787104357e-06
-0.2638888888888889 -0.02777777777777779 1.1500412864821848e-06
-0.2638888888888889 -0.020833333333333343 2.012572251343823e-06
-0.2638888888888889 -0.013888888888888895 1.3297352374950261e-06
-0.2638888888888889 -0.0069444444444444475 1.976633461141255e-06
-0.2638888888888889 0.0 1.7610007199258453e-06
-0.2638888888888889 0.00694444444444442 1.7610007199258453e-06
-0.2638888888888889 0.013888888888888895 1.6172455591155723e-06
-0.2638888888888889 0.020833333333333315 9.703473354693434e-07
-0.2638888888888889 0.02777777777777779 1.0422249158744798e-06
-0.2638888888888889 0.03472222222222221 1.2937964472924577e-06
-0.2638888888888889 0.04166666666666663 8.265921746590702e-07
-0.2638888888888889 0.048611111111111105 7.187758040513655e-07
-0.2638888888888889 0.055555555555555525 5.031430628359558e-07
-0.2638888888888889 0.0625 3.9532669222825097e-07
-0.2638888888888889 0.06944444444444442 4.6720427263338756e-07
-0.2638888888888889 0.0763888888888889 5.031430628359558e-07
-0.2638888888888889 0.08333333333333331 3.5938790202568274e-08
-0.2638888888888889 0.09027777777777773 3.5938790202568274e-08
-0.2638888888888889 0.09722222222222221 2.1563274121540963e-07
-0.2638888888888889 0.1111111111111111 7.187758040513655e-08
-0.2604166666666667 -0.11458333333333334 7.187758040513655e-08
-0.2604166666666667 -0.1076388888888889 2.1563274121540963e-07
-0.2604166666666667 -0.10069444444444445 2.875103216205462e-07
-0.2604166666666667 -0.09375 7.187758040513655e-08
-0.2604166666666667 -0.08680555555555555 5.750206432410924e-07
-0.2604166666666667 -0.07986111111111113 4.3126548243081927e-07
-0.2604166666666667 -0.07291666666666669 5.390818530385241e-07
-0.2604166666666667 -0.06597222222222224 8.984697550642068e-07
-0.2604166666666667 -0.05902777777777779 1.3656740276975943e-06
-0.2604166666666667 -0.05208333333333334 2.1563274121540964e-06
-0.2604166666666667 -0.045138888888888895 2.2282049925592328e-06
-0.2604166666666667 -0.03819444444444445 2.515715314179779e-06
-0.2604166666666667 -0.03125 2.2282049925592328e-06
-0.2604166666666667 -0.02430555555555558 1.4734903983052991e-06
-0.2604166666666667 -0.017361111111111133 2.2282049925592328e-06
-0.2604166666666667 -0.010416666666666685 3.1266747476234396e-06
-0.2604166666666667 -0.0034722222222222376 1.9047558807361184e-06
-0.2604166666666667 0.00347222222222221 2.0485110415463914e-06
-0.2604166666666667 0.01041666666666663 2.4438377337746423e-06
-0.2604166666666667 0.017361111111111105 2.4438377337746423e-06
-0.2604166666666667 0.024305555555555525 1.9047558807361184e-06
-0.2604166666666667 0.03125 2.0485110415463914e-06
-0.2604166666666667 0.03819444444444442 1.5813067689130039e-06
-0.2604166666666667 0.045138888888888895 1.6891231395207089e-06
-0.2604166666666667 0.052083333333333315 1.4734903983052991e-06
-0.2604166666666667 0.059027777777777735 3.5938790202568273e-07
-0.2604166666666667 0.06597222222222221 8.265921746590702e-07
-0.2604166666666667 0.07291666666666663 7.906533844565019e-07
-0.2604166666666667 0.0798611111111111 5.390818530385241e-07
-0.2604166666666667 0.08680555555555552 1.7969395101284137e-07
-0.2604166666666667 0.09375 3.2344911182311444e-07
-0.2604166666666667 0.10069444444444442 7.187758040513655e-08
-0.2604166666666667 0.1076388888888889 7.187758040513655e-08
-0.2604166666666667 0.1423611111111111 3.5938790202568274e-08
-0.2569444444444444 -0.11805555555555555 3.5938790202568274e-08
-0.2569444444444444 -0.1111111111111111 1.437551608102731e-07
-0.2569444444444444 -0.10416666666666669 3.5938790202568273e-07
