x y z
-0.2569444444444444 -0.0069444444444444475 5.708498167677152e-06
-0.2569444444444444 0.0 5.673476706525759e-06
-0.2569444444444444 0.00694444444444442 5.918626934585514e-06
-0.2569444444444444 0.013888888888888895 5.008068944649281e-06
-0.2569444444444444 0.020833333333333315 4.517768488529771e-06
-0.2569444444444444 0.02777777777777779 4.342661182772803e-06
-0.2569444444444444 0.03472222222222221 3.8523607266532934e-06
-0.2569444444444444 0.04166666666666663 3.4321031928365703e-06
-0.2569444444444444 0.048611111111111105 2.4515022805975504e-06
-0.2569444444444444 0.055555555555555525 2.4164808194461564e-06
-0.2569444444444444 0.0625 1.3308155237529559e-06
-0.2569444444444444 0.06944444444444442 1.2257511402987752e-06
-0.2569444444444444 0.0763888888888889 1.1206867568445943e-06
-0.2569444444444444 0.08333333333333331 5.953648395736907e-07
-0.2569444444444444 0.09027777777777773 4.202575338167229e-07
-0.2569444444444444 0.09722222222222221 5.253219172709036e-07
-0.2569444444444444 0.10416666666666663 1.4008584460557429e-07
-0.2569444444444444 0.1111111111111111 2.45150228059755e-07
-0.2569444444444444 0.11805555555555552 1.0506438345418073e-07
-0.2534722222222222 -0.13541666666666669 3.502146115139357e-08
-0.2534722222222222 -0.1284722222222222 1.7510730575696786e-07
-0.2534722222222222 -0.12152777777777779 1.4008584460557429e-07
-0.2534722222222222 -0.11458333333333334 2.45150228059755e-07
-0.2534722222222222 -0.1076388888888889 2.1012876690836145e-07
-0.2534722222222222 -0.10069444444444445 2.1012876690836145e-07
-0.2534722222222222 -0.09375 5.603433784222971e-07
-0.2534722222222222 -0.08680555555555555 1.3658369849043494e-06
-0.2534722222222222 -0.07986111111111113 1.47090136835853e-06
-0.2534722222222222 -0.07291666666666669 1.5059228295099238e-06
-0.2534722222222222 -0.06597222222222224 1.5409442906613172e-06
-0.2534722222222222 -0.05902777777777779 2.206352052537795e-06
-0.2534722222222222 -0.05208333333333334 3.0818885813226345e-06
-0.2534722222222222 -0.045138888888888895 4.727897255438133e-06
-0.2534722222222222 -0.03819444444444445 5.743519628828546e-06
-0.2534722222222222 -0.03125 5.953648395736907e-06
-0.2534722222222222 -0.02430555555555558 5.3232620950118235e-06
-0.2534722222222222 -0.017361111111111133 5.708498167677152e-06
-0.2534722222222222 -0.010416666666666685 7.459571225246831e-06
-0.2534722222222222 -0.0034722222222222376 7.879828759063555e-06
-0.2534722222222222 0.00347222222222221 9.070558438210936e-06
-0.2534722222222222 0.01041666666666663 7.35450684179265e-06
-0.2534722222222222 0.017361111111111105 6.478970313007811e-06
-0.2534722222222222 0.024305555555555525 6.829184924521747e-06
-0.2534722222222222 0.03125 5.88360547343412e-06
-0.2534722222222222 0.03819444444444442 5.183176250406249e-06
-0.2534722222222222 0.045138888888888895 4.657854333135345e-06
-0.2534722222222222 0.052083333333333315 3.116910042474028e-06
-0.2534722222222222 0.059027777777777735 3.046867120171241e-06
-0.2534722222222222 0.06597222222222221 1.96120182447804e-06
-0.2534722222222222 0.07291666666666663 1.5059228295099238e-06
-0.2534722222222222 0.0798611111111111 1.1206867568445943e-06
-0.2534722222222222 0.08680555555555552 1.0506438345418073e-06
-0.2534722222222222 0.09375 2.8017168921114857e-07
-0.2534722222222222 0.10069444444444442 8.405150676334458e-07
